c59320_retnmdl_eda_dataset_v1.opportunity__c,c59320_retnmdl_eda_dataset_v1.ags__c,c59320_retnmdl_eda_dataset_v1.legal_account_name__c,c59320_retnmdl_eda_dataset_v1.account_name,c59320_retnmdl_eda_dataset_v1.sold,c59320_retnmdl_eda_dataset_v1.close_month,c59320_retnmdl_eda_dataset_v1.close_year,c59320_retnmdl_eda_dataset_v1.duration_yrs,c59320_retnmdl_eda_dataset_v1.market,c59320_retnmdl_eda_dataset_v1.segment_sub,c59320_retnmdl_eda_dataset_v1.fundng_ty,c59320_retnmdl_eda_dataset_v1.sic_division,c59320_retnmdl_eda_dataset_v1.dups,c59320_retnmdl_eda_dataset_v1.prebbd_re,c59320_retnmdl_eda_dataset_v1.bbd,c59320_retnmdl_eda_dataset_v1.postbbd_re,c59320_retnmdl_eda_dataset_v1.rnwl_fund
OP-2019244,612050,"M-Files, Inc.","M-FILES, INC.",Y,Nov,2018.0,3.083,Texas North,2-99,ASO,Services,1,NULL,NULL,0.172292350773305,DASO
OP-2019245,620161,Mid America Pet Food,MID AMERICA PET FOOD,Y,Nov,2018.0,0.083,Texas North,2-99,ASO,Manufacturing,1,NULL,NULL,0.196753056961289,DASO
OP-2019247,608240,Mikron Corporation Denver,MIKRON CORPORATION DENVER,Y,Nov,2018.0,5.083,Mountain States,100-249,ASO,Manufacturing,1,NULL,NULL,0.0500596874477492,DASO
OP-2019248,612097,"Miller Fabrication, LLC","MILLER FABRICATION, LLC",Y,Nov,2018.0,3.083,Mountain States,2-99,ASO,Services,1,NULL,NULL,0.131821830463295,DASO
OP-2019249,609816,"Miller-HFI, LLC","MILLER-HFI,LLC",Y,Nov,2018.0,4.083,Mountain States,100-249,ASO,Mining,1,NULL,NULL,0.0700001307924716,DASO
OP-2019251,617041,Minute Key Inc,"MINUTEKEY, INC.",Y,Nov,2018.0,1.083,Mountain States,2-99,ASO,Manufacturing,1,NULL,NULL,0.207739877949919,DASO
OP-2019254,3338193,Mitsui Chemicals America Inc,Mitsui Chemicals America Inc,Y,Nov,2018.0,3.083,NY/NJ,250-500,Guaranteed Cost,Manufacturing,1,0.108155517548764,-0.01257,0.0942260026931763,GC
OP-2019255,620174,"Mobile Canning Systems, LLC",MOBILE CANNING SYSTEMS,Y,Nov,2018.0,0.083,Mountain States,2-99,ASO,Manufacturing,1,NULL,NULL,0.0701060495668968,DASO
OP-2019256,620139,Modern Building Systems,"MODERN BUILDING SYSTEMS, INC.",Y,Nov,2018.0,0.083,Pacific Northwest,100-249,ASO,Manufacturing,1,NULL,NULL,0.226663124456317,DASO
OP-2019257,3340373,"Moldex-Metric, Inc.","Moldex-Metric, Inc.",Y,Nov,2018.0,1.083,California South,250-500,Guaranteed Cost,Manufacturing,1,0.196024154807618,-0.110227,0.064190000295639,GC
OP-2019259,620089,"MoneyLion, Inc.","MoneyLion, Inc.",Y,Nov,2018.0,0.083,Arizona,2-99,Guaranteed Cost,Finance_Insur_RlEstate,1,0.0448668545559245,0.000293,0.0451730005443096,GC
OP-2019339,614496,Monsignor Bojnowski Manor,"MONSIGNOR BOJNOWSKI MANOR, INC.",Y,Nov,2018.0,2.083,Connecticut,2-99,ASO,Services,1,NULL,NULL,0.181396919999933,DASO
OP-2019340,606144,Montgomery Coscia Greilich LLP,MONTGOMERY COSCIA GREILICH LLP,Y,Sep,2018.0,7.083,Texas North,100-249,ASO,Services,1,NULL,NULL,0.022897088440645,DASO
OP-2019341,617049,Morris-Jenkins Co,Morris-Jenkins Co,Y,Nov,2018.0,1.083,Carolinas,100-249,Guaranteed Cost,Construction,1,-0.00789430194743723,-0.042474,-0.0500329993665218,GC
OP-2019343,612274,"Mountain Air Mechanical, Inc.","MOUNTAIN AIR MECHANICAL, INC",N,Nov,2018.0,3.083,Mountain States,2-99,ASO,Construction,1,NULL,NULL,0.123158731736408,DASO
OP-2019344,617118,The Gate Worldwide LLC,MSQ Partners USA Inc.,Y,Nov,2018.0,1.083,NY/NJ,2-99,Guaranteed Cost,Services,1,0.0870304925196013,0.000948,0.0880609974265099,GC
OP-2019346,3336297,"Multiview, Inc.","Multiview, Inc.",Y,Nov,2018.0,5.167,Texas North,250-500,Shared Returns,Services,1,0.0295193717277489,-0.045,-0.016809,SR
OP-2019347,614289,"Murphy Wall Products International, Inc.","MURPHY WALL PRODUCTS INTERNATIONAL, INC.",Y,Nov,2018.0,2.083,Texas North,100-249,ASO,Manufacturing,1,NULL,NULL,0.0800046899442863,DASO
OP-2019348,606131,"Namaste Solar Electric, Inc.","NAMASTE SOLAR ELECTRIC, INC.",Y,Nov,2018.0,7.083,Mountain States,100-249,ASO,Construction,1,NULL,NULL,0.0282037716254639,DASO
OP-2019351,3339293,National Holdings Corporation,National Holdings Corporation,Y,Nov,2018.0,2.083,Florida South,250-500,Minimum Premium,Finance_Insur_RlEstate,1,-0.0102,0.0,-0.0102,SR
OP-2019352,612011,"National Shooting Sports Foundation, Inc","National Shooting Sports Foundation, Inc",Y,Nov,2018.0,3.083,Connecticut,2-99,Guaranteed Cost,Manufacturing,1,0.0481740012764931,0.0,0.0481740012764931,GC
OP-2019354,617262,NCS Technologies,"NCS Technologies, Inc",Y,Nov,2018.0,1.083,NY/NJ,2-99,Guaranteed Cost,Services,1,0.0705612899481978,-0.000571,0.0699499994516373,GC
OP-2019355,620082,NetImpact Strategies,"NetImpact Strategies, Inc.",Y,Nov,2018.0,0.083,MD/VA/DC,100-249,Guaranteed Cost,Services,1,0.116690527257857,0.003012,0.120053999125957,GC
OP-2019358,3339350,"Nichirin Tennessee, Inc.","Nichirin Tennessee, Inc.",Y,Nov,2018.0,2.083,California South,100-249,Guaranteed Cost,Wholesale_Trade,1,0.201171197347398,-0.096824,0.084868997335434,GC
OP-2019359,614581,"Nieman Printing, Inc.","NIEMAN PRINTING, INC.",Y,Nov,2018.0,2.083,Texas North,2-99,ASO,Manufacturing,1,NULL,NULL,0.0609052286532901,DASO
OP-2019361,606965,Northwood Club,NORTHWOOD CLUB,Y,Nov,2018.0,6.25,Texas North,100-249,ASO,Services,1,NULL,NULL,0.111093155078904,DASO
OP-2019362,620111,Notch Mechanical,Notch Mechanical Constructors,Y,Nov,2018.0,0.083,New England,2-99,Guaranteed Cost,Construction,1,0.124701222070326,0.001145,0.125989004969597,GC
OP-2019363,612066,NXL Construction Co. Inc.,"NXL CONSTRUCTION SERVICES, INC.",N,Nov,2018.0,3.083,MD/VA/DC,100-249,ASO,Services,1,NULL,NULL,0.194756663925534,DASO
OP-2019364,620246,"OEM Group, Inc.","OEM Group, Inc.",Y,Nov,2018.0,0.083,Arizona,2-99,Guaranteed Cost,Manufacturing,1,0.00965328540850274,-0.00956,9.99999997475243e-07,GC
OP-2019365,620176,Ohio Medical LLC,"OHIO MEDICAL, LLC",N,Nov,2018.0,0.083,GA/AL,100-249,ASO,Manufacturing,1,NULL,NULL,0.276507449122696,DASO
OP-2019367,3341254,Omega World Travel,Omega World Travel,Y,Nov,2018.0,0.083,MD/VA/DC,250-500,Guaranteed Cost,Transp_Comms_Electric_Sanitary,1,0.300873590458709,-0.081036,0.195455998182297,GC
OP-2019369,609937,Opening Ceremony LLC,"OPENING CEREMONY, LLC",Y,Nov,2018.0,4.083,NY/NJ,100-249,ASO,Retail_Trade,1,NULL,NULL,0.287827354869326,DASO
OP-2019371,605222,Orchard View Farms,"ORCHARD VIEW FARMS, INC.",Y,Nov,2018.0,9.917,Pacific Northwest,2-99,ASO,Ag_Forestry_Fishing,1,NULL,NULL,0.0900651370103771,DASO
OP-2019372,181452,Oregon Beverage Recycling Cooperative,OREGON BEVERAGE RECYCLING COOPERATIVE,Y,Nov,2018.0,13.917,Pacific Northwest,100-249,ASO,Transp_Comms_Electric_Sanitary,1,NULL,NULL,0.0582503782834689,DASO
OP-2019373,620335,Orion Homes,ORION HOMES LLC,N,Nov,2018.0,0.083,Arizona,100-249,ASO,Services,1,NULL,NULL,0.23885690459772,DASO
OP-2019375,608366,"Orlando Regional Realtor Association, Inc.","ORLANDO REGIONAL REALTOR ASSOCIATION, INC.",Y,Nov,2018.0,5.083,Florida Tampa/Orlando,2-99,ASO,Services,1,NULL,NULL,0.0402025385680211,DASO
OP-2019376,3339284,"Oscor, Inc.","Oscor, Inc.",Y,Nov,2018.0,2.083,Florida Tampa/Orlando,250-500,Shared Returns,Manufacturing,1,0.117776884422111,-0.005,0.112188,SR
OP-2019377,620168,Osterman & Co Inc,"Osterman & Company, Inc.",Y,Nov,2018.0,0.083,Connecticut,100-249,Guaranteed Cost,Wholesale_Trade,1,0.0931163022511075,-0.078228,0.00760400015860796,GC
OP-2019378,609808,Outreach Development Corporation,Outreach Development Corporation,Y,Nov,2018.0,4.083,NY/NJ,100-249,Guaranteed Cost,Services,1,0.0954503208783184,0.003632,0.0994289964437485,GC
OP-2019380,617181,"PacifiCap Properties Group, LLC","PACIFICAP PROPERTIES GROUP, LLC",Y,Nov,2018.0,1.083,Pacific Northwest,100-249,ASO,Finance_Insur_RlEstate,1,NULL,NULL,0.0699736249550214,DASO
OP-2019381,619975,Pacific Architectural Wood Products,"PACIFIC ARCHITECTURAL WOOD PRODUCTS, INC.",Y,Nov,2018.0,0.083,Pacific Northwest,2-99,ASO,Manufacturing,1,NULL,NULL,0.291310549481646,DASO
OP-2019382,617178,Pacific Coast Transportation,PACIFIC COAST TRANS. & SANTA BARBARA FREIGHT,Y,Nov,2018.0,1.083,NY/NJ,2-99,ASO,Transp_Comms_Electric_Sanitary,1,NULL,NULL,0.229598130787991,DASO
OP-2019384,3331460,"Palomar Technologies, Inc.","Palomar Technologies, Inc.",Y,Nov,2018.0,9.083,California South,2-99,Guaranteed Cost,Manufacturing,1,0.0494626676843613,-0.002945,0.0463720001280308,GC
OP-2019385,617226,Paperless Inc,Paperless Inc,Y,Nov,2018.0,1.083,NY/NJ,100-249,Guaranteed Cost,Wholesale_Trade,1,0.125233505035058,0.012269,0.139038994908333,GC
OP-2019386,616897,"Patner Construction, Inc","PATNER CONSTRUCTION, INC.",N,Nov,2018.0,1.083,MD/VA/DC,2-99,ASO,Construction,1,NULL,NULL,0.0720754743618703,DASO
OP-2019387,168250,"PaulsCorp, LLC.","PAULSCORP, LLC.",N,Nov,2018.0,18.083,Mountain States,2-99,ASO,Finance_Insur_RlEstate,1,NULL,NULL,0.0507135397880814,DASO
OP-2019388,3341194,"Peloton Interactive, Inc","Peloton Interactive, Inc",Y,Nov,2018.0,0.083,Connecticut,250-500,ASO,Manufacturing,1,NULL,NULL,1.11208705647069,ASO
OP-2019389,609748,Performance Software Corporation,PERFORMANCE SOFTWARE CORPORATION,Y,Nov,2018.0,4.083,Arizona,100-249,ASO,Services,1,NULL,NULL,0.0850111281932104,DASO
OP-2019390,620204,"Petroleum Equipment Services of New Hampshire, LLC","PETROLEUM EQUIPMENT SERVICE OF NEW HAMPSHIRE, LLC",Y,Nov,2018.0,0.083,New England,100-249,ASO,Wholesale_Trade,1,NULL,NULL,0.103579112181827,DASO
OP-2019391,609873,Pfister Maintenance,PFISTER MAINTENANCE,Y,Nov,2018.0,4.083,NY/NJ,2-99,ASO,Construction,1,NULL,NULL,0.0650035677808403,DASO
OP-2019392,614624,"Phillips Plumbing & Mechanical, Inc.","PHILLIPS PLUMBING & MECHANICAL, INC.",Y,Nov,2018.0,2.083,Mountain States,2-99,ASO,Construction,1,NULL,NULL,0.0844230415389788,DASO
OP-2019393,608348,Plainview Growers,"PLAINVIEW GROWERS, INC.",Y,Nov,2018.0,5.083,NY/NJ,2-99,ASO,Ag_Forestry_Fishing,1,NULL,NULL,0.106451280121853,DASO
OP-2019400,3341353,Porpoise Pool & Patio Inc,Porpoise Pool & Patio Inc,Y,Nov,2018.0,0.083,Florida Tampa/Orlando,250-500,ASO,Finance_Insur_RlEstate,1,NULL,NULL,0.340488336792641,ASO
OP-2019401,3325900,"Power Secure International, Inc.","PowerSecure, Inc.",Y,Nov,2018.0,12.083,GA/AL,O500,ASO,Mining,1,NULL,NULL,0.0,ASO
OP-2019402,614774,Preferred Electric Co,PREFERRED ELECTRIC CO. INC.,Y,Nov,2018.0,2.083,Carolinas,2-99,ASO,Construction,1,NULL,NULL,0.164838975056963,DASO
OP-2019403,620148,"Pro-Air Mechancial, Inc.","PRO-AIR MECHANICAL, INC.",Y,Nov,2018.0,0.083,Florida Tampa/Orlando,2-99,ASO,Services,1,NULL,NULL,0.119907521987674,DASO
OP-2019404,612018,"Progressive Lighting, Inc.","Progressive Lighting, Inc.",Y,Nov,2018.0,3.083,GA/AL,100-249,Guaranteed Cost,Retail_Trade,1,0.196444121302104,-0.000698,0.195609003305435,GC
OP-2019405,3339402,ProVest LLC,ProVest LLC,Y,Nov,2018.0,2.083,Florida Tampa/Orlando,250-500,ASO,Services,1,NULL,NULL,-0.292519585544604,ASO
OP-2019408,614442,"Quality Craft Wood Works, Inc.","QUALITY CRAFT WOOD WORKS, INC.",N,Nov,2018.0,2.083,Mountain States,2-99,ASO,Manufacturing,1,NULL,NULL,0.0124183502962176,DASO
OP-2019409,617125,Quattro Direct LLC,QUATTRO DIRECT LLC,Y,Nov,2018.0,1.083,Liberty Valley,2-99,ASO,Services,1,NULL,NULL,0.197953287884809,DASO
OP-2019410,609945,Quesos La Ricura,"Quesos La Ricura, Ltd.",Y,Nov,2018.0,4.083,NY/NJ,2-99,Guaranteed Cost,Wholesale_Trade,1,0.0366875228119121,0.0228,0.0603239983320236,GC
OP-2019411,3340036,Quick Chek Corporation,QuickChek Corporation,Y,Nov,2018.0,1.083,Liberty Valley,O500,ASO,Retail_Trade,1,NULL,NULL,0.0315436954251993,ASO
OP-2019435,614437,"A & K Energy Conservation, Inc.","A & K ENERGY CONSERVATION, INC.",N,Nov,2018.0,2.083,Florida Tampa/Orlando,100-249,ASO,Services,1,NULL,NULL,0.134977646623858,DASO
OP-2019436,616485,Aaren Laboratories,AAREN LABORATORIES LLC,Y,Nov,2018.0,1.167,California South,2-99,ASO,Wholesale_Trade,1,NULL,NULL,0.0823230279567815,DASO
OP-2019437,614462,Academy Del Sol,"ACADEMY DEL SOL, INC.",N,Nov,2018.0,2.083,Arizona,2-99,ASO,Services,1,NULL,NULL,0.245580814439532,DASO
OP-2019438,620066,"ACA Products, Inc.","ACA PRODUCTS, INC.",Y,Nov,2018.0,0.083,Mountain States,2-99,ASO,Construction,1,NULL,NULL,0.206433638085721,DASO
OP-2019440,180787,"Aces A/C Supply, Inc.","ACES A/C SUPPLY, INC.",Y,Nov,2018.0,15.083,North Texas,2-99,ASO,Wholesale_Trade,1,NULL,NULL,0.0917866238348724,DASO
OP-2019442,620218,"A D A Architects, Inc.","ADA ARCHITECTS, INC.",N,Nov,2018.0,0.083,Liberty Valley,2-99,ASO,Services,1,NULL,NULL,0.276493314317471,DASO
OP-2019444,620460,"Adrianna Papell, LLC.","Adrianna Papell, LLC.",Y,Nov,2018.0,0.083,NY/NJ,100-249,Guaranteed Cost,Wholesale_Trade,1,0.0926120024887176,0.006673,0.0999030023813248,GC
OP-2019448,620623,"Advance Technological Radiology, PA","ADVANCE TECHNOLOGICAL RADIOLOGY, P.A.",Y,Nov,2018.0,0.083,Florida Tampa/Orlando,2-99,ASO,Services,1,NULL,NULL,0.241270396270396,DASO
OP-2019449,620190,Advantage Self Storage Properties LLC,ADVANTAGE SELF STORAGE PROPERTY LLC,N,Nov,2018.0,0.083,Arizona,2-99,ASO,Transp_Comms_Electric_Sanitary,1,NULL,NULL,0.086526838511549,DASO
OP-2019452,617020,Alice and Olivia,Alice and Olivia LLC,Y,Nov,2018.0,1.083,NY/NJ,250-500,ASO,Wholesale_Trade,1,NULL,NULL,NULL,DASO
OP-2019453,619925,"Allegiance Consulting, Inc","ALLEGIANCE CONSULTING, INC.",Y,Nov,2018.0,0.083,Mountain States,2-99,ASO,Services,1,NULL,NULL,0.179835189457436,DASO
OP-2019455,617088,"Allied Associates International, Inc.","Allied Associates International, Inc.",Y,Nov,2018.0,1.083,MD/VA/DC,2-99,Guaranteed Cost,Services,1,0.0963086260715447,0.002527,0.0990789979696274,GC
OP-2019457,3339259,Allied Universal Corp.,Allied Universal Corp.,Y,Nov,2018.0,2.083,Florida South,250-500,Shared Returns,Wholesale_Trade,1,-0.043868,0.0,-0.043868,SR
OP-2019458,614385,All Star Corrugated,ALL STAR CORRUGATED,Y,Nov,2018.0,2.083,Texas North,2-99,ASO,Manufacturing,1,NULL,NULL,0.0899741001566725,DASO
OP-2019461,614491,Alvin and Company,"ALVIN & COMPANY, INC.",Y,Nov,2018.0,2.083,Connecticut,2-99,ASO,Wholesale_Trade,1,NULL,NULL,0.124364754961864,DASO
OP-2019462,614489,"Amber, L.P.","Amber, L.P.",Y,Nov,2018.0,2.083,North Texas,100-249,Guaranteed Cost,Construction,1,0.134000216917518,0.000864,0.134979993104935,GC
OP-2019464,620130,AMC USA LLC,AMC USA LLC,Y,Nov,2018.0,0.083,Mountain States,2-99,ASO,Wholesale_Trade,1,NULL,NULL,0.109956418421635,DASO
OP-2019465,620265,"American Appliance Group, Inc",AMERICAN APPLIANCE GROUP INC.,Y,Nov,2018.0,0.083,Mountain States,2-99,ASO,Services,1,NULL,NULL,0.109149309221997,DASO
OP-2019466,181292,American Dairy & Food Consulting Labs dba IMAC,AMERICAN DAIRY & FOOD CONSULTING LABS DBA IMAC,N,Nov,2018.0,14.083,Mountain States,2-99,ASO,Services,1,NULL,NULL,0.176623241632597,DASO
OP-2019468,180259,American Lubefast LLC,"AMERICAN LUBEFAST, LLC",Y,Nov,2018.0,16.083,GA/AL,2-99,ASO,Finance_Insur_RlEstate,1,NULL,NULL,1.27994265852749e-06,DASO
OP-2019469,620275,"Anderson Mikos Architects, ltd","ANDERSON MIKOS ARCHITECTS, LTD",Y,Nov,2018.0,0.083,Midwest,2-99,ASO,Services,1,NULL,NULL,0.050920181968569,DASO
OP-2019470,620081,"Antares Acquisition, LLC",NULL,Y,Nov,2018.0,0.083,Texas North,2-99,ASO,Services,1,NULL,NULL,NULL,NULL
OP-2019471,609546,APAC Sale Group,APAC SALE GROUP,Y,Nov,2018.0,4.083,California South,2-99,ASO,Transp_Comms_Electric_Sanitary,1,NULL,NULL,0.101477924225582,DASO
OP-2019473,620414,Architectural Elements,ARCHITECTURAL ELEMENTS LLC,Y,Nov,2018.0,0.083,Pacific Northwest,2-99,ASO,Manufacturing,1,NULL,NULL,0.147059429183312,DASO
OP-2019475,3340387,Armstrong Relocation,Armstrong Relocation,Y,Nov,2018.0,1.083,Tennessee,O500,Minimum Premium,Transp_Comms_Electric_Sanitary,1,0.071251,0.0,0.071251,SR
OP-2019478,614506,"Array Technologies, Inc.","ARRAY TECHNOLOGIES, INC.",Y,Nov,2018.0,2.083,Mountain States,100-249,ASO,Manufacturing,1,NULL,NULL,0.0271320213760835,DASO
OP-2019479,614398,Arrowpoint Technologies Inc.,"ARROWPOINT TECHNOLOGIES, INC.",Y,Nov,2018.0,2.083,Connecticut,2-99,ASO,Services,1,NULL,NULL,0.198233259374612,DASO
OP-2019481,614545,Aset Partners Corporation,ASET PARTNERS CORPORATION,Y,Nov,2018.0,2.083,MD/VA/DC,2-99,ASO,Services,1,NULL,NULL,0.181108489333408,DASO
OP-2019482,620001,ASSET MANAGEMENT & CONSULTING SERVICES,ASSET MANAGEMENT & CONSULTING SERVICES,N,Nov,2018.0,0.083,Carolinas,2-99,ASO,Finance_Insur_RlEstate,1,NULL,NULL,0.0955931160481547,DASO
OP-2019484,614429,"Assurance Media, LLC","ASSURANCE MEDIA, LLC",Y,Nov,2018.0,2.083,Liberty Valley,2-99,ASO,Construction,1,NULL,NULL,0.108825247330108,DASO
OP-2019486,609789,"ATCS, P.L.C.","ATCS, P.L.C.",Y,Nov,2018.0,4.083,MD/VA/DC,100-249,Guaranteed Cost,Services,1,-0.0281432191763882,-0.001891,-0.0299810003489256,GC
OP-2019487,616864,Atlanta Dental Supply,ATLANTA DENTAL SUPPLY,Y,Nov,2018.0,1.083,GA/AL,100-249,ASO,Wholesale_Trade,1,NULL,NULL,0.0947813404334994,DASO
OP-2019488,620125,Atlantic Building Components,ATLANTIC BUILDING COMPONENTS AND SERVICES INC.,N,Nov,2018.0,0.083,Carolinas,100-249,ASO,Manufacturing,1,NULL,NULL,-0.0302562900152406,DASO
OP-2019489,612148,"ATR Americas, Inc.","ATR AMERICAS, INC.",Y,Nov,2018.0,3.083,Florida South,2-99,ASO,Services,1,NULL,NULL,0.120060779902597,DASO
OP-2019491,3341261,"Avcorp Composite Fabrication, Inc.","Avcorp Composite Fabrication, Inc.",Y,Nov,2018.0,0.083,Pacific Northwest,250-500,Guaranteed Cost,Manufacturing,1,0.0968514269015726,-0.005931,0.0903460010886192,GC
OP-2019493,606128,"Baron & Budd, PC","BARON & BUDD, PC",Y,Nov,2018.0,7.083,Texas North,100-249,ASO,Services,1,NULL,NULL,0.0397906746359245,DASO
OP-2019495,620316,Basic Commerce & Industries,"BASIC COMMERCE AND INDUSTRIES, INC.",Y,Nov,2018.0,0.083,NY/NJ,2-99,ASO,Services,1,NULL,NULL,0.110137436972535,DASO
OP-2019496,623829,BCS Incorporated,"BCS, INCORPORATED",Y,Nov,2018.0,6.083,MD/VA/DC,2-99,Guaranteed Cost,Services,1,NULL,NULL,0.160047701270792,DASO
OP-2019497,612204,BCS International  Corp,BCS INTERNATIONAL CORPORATION D/B/A ROYAL FOOD,Y,Nov,2018.0,3.083,NY/NJ,100-249,ASO,Wholesale_Trade,1,NULL,NULL,0.157120831230684,DASO
OP-2019499,605450,Bejac Corporation,BEJAC CORPORATION,Y,Nov,2018.0,9.083,California South,2-99,ASO,Wholesale_Trade,1,NULL,NULL,0.0700168248186399,DASO
OP-2019500,617079,Belair Instrument Company LLC,Belair Instrument Company LLC,N,Nov,2018.0,1.167,Liberty Valley,2-99,ASO,Manufacturing,1,NULL,NULL,0.290073812951336,DASO
OP-2019504,617137,Bemo USA Corporation / Western Building Group LLC,BEMO USA CORPORATION,Y,Nov,2018.0,1.083,Arizona,2-99,ASO,Wholesale_Trade,1,NULL,NULL,0.0999222893234624,DASO
OP-2019505,617416,"Big Time Products, LLC","BIG TIME PRODUCTS, LLC",Y,Nov,2018.0,1.083,MD/VA/DC,250-500,ASO,Manufacturing,1,NULL,NULL,9.75193039431943e-07,DASO
OP-2019506,616840,"Bitly, Inc.","BITLY, INC.",Y,Nov,2018.0,1.083,California North,2-99,ASO,Services,1,NULL,NULL,0.193004662742294,DASO
OP-2019507,619941,"BKCO, Inc.","BKCO, INC.",Y,Nov,2018.0,0.083,Pacific Northwest,100-249,ASO,Finance_Insur_RlEstate,1,NULL,NULL,6.11058322452784e-06,DASO
OP-2019508,182561,"Black Roofing, Inc.","BLACK ROOFING, INC.",Y,Nov,2018.0,12.083,Mountain States,2-99,ASO,Construction,1,NULL,NULL,0.0366643215813127,DASO
OP-2019509,3329641,"Bonitz, Inc.","Bonitz, Inc.",Y,Nov,2018.0,10.083,Carolinas,250-500,ASO,Construction,1,NULL,NULL,0.10424286759327,ASO
OP-2019510,617081,"Borrell Electric Co., Inc.","Borrell Electric Co., Inc.",Y,Nov,2018.0,1.083,Florida Tampa/Orlando,100-249,Guaranteed Cost,Construction,1,0.00264196421768026,-0.002636,-9.99999997475243e-07,GC
OP-2019511,612099,Brazoria Drainage District No 4,BRAZORIA DRAINAGE DISTRICT NO. 4,Y,Nov,2018.0,3.083,North Texas,2-99,ASO,Construction,1,NULL,NULL,0.0503749228590558,DASO
OP-2019512,617000,Brillient Corporation,Brillient Corporation,N,Nov,2018.0,1.083,MD/VA/DC,250-500,Guaranteed Cost,Services,1,0.0279893604157009,0.002631,0.0306940004229546,GC
OP-2019513,609843,"BroadPoint, Inc.","BROADPOINT, INC.",Y,Nov,2018.0,4.083,MD/VA/DC,2-99,ASO,Services,1,NULL,NULL,0.146929974723009,DASO
OP-2019514,620242,Brookside Equipment Sales Inc,"BROOKSIDE EQUIPMENT SALES, INC",Y,Nov,2018.0,0.083,North Texas,100-249,ASO,Retail_Trade,1,NULL,NULL,0.0802636074118088,DASO
OP-2019515,617141,"Brown Paper Tickets, LLC","BROWN PAPER TICKETS, LLC",Y,Nov,2018.0,1.083,Pacific Northwest,2-99,ASO,Services,1,NULL,NULL,0.218158974587514,DASO
OP-2019516,620469,CAE Integrated LLC,"CAE INTEGRATED, LLC",Y,Nov,2018.0,0.083,Arizona,2-99,ASO,Finance_Insur_RlEstate,1,NULL,NULL,0.284013369489815,DASO
OP-2019517,605735,"Campbell Group Associates, LLC","CAMPBELL GROUP ASSOCIATES, LLC",Y,Nov,2018.0,8.083,NY/NJ,100-249,ASO,Transp_Comms_Electric_Sanitary,1,NULL,NULL,0.132951187580143,DASO
OP-2019519,612076,"Cannon Safe, Inc",Alpha Guardian,Y,Nov,2018.0,3.083,Arizona,2-99,Guaranteed Cost,Manufacturing,1,0.176435675037108,-0.049682,0.117987997829914,GC
OP-2019520,3336402,"Cape Environmental Management, Inc.","Cape Environmental Management, Inc.",Y,Nov,2018.0,5.083,GA/AL,250-500,ASO,Services,1,NULL,NULL,-0.0595261731212253,ASO
OP-2019521,607176,Carbon County Holding Company,CARBON COUNTY HOLDING COMPANY,Y,Nov,2018.0,6.083,Mountain States,2-99,ASO,Finance_Insur_RlEstate,1,NULL,NULL,0.0199486840690153,DASO
OP-2019522,3335108,"Carmel Partners, Inc.","Carmel Partners, Inc.",Y,Nov,2018.0,6.083,California North,100-249,Guaranteed Cost,Finance_Insur_RlEstate,1,0.079025000333786,0.0,0.079025000333786,GC
OP-2019524,612162,"CCT Plastics, Inc.","CCT PLASTICS, INC.",Y,Nov,2018.0,3.083,Texas North,2-99,ASO,Manufacturing,1,NULL,NULL,0.0599645638773025,DASO
OP-2019525,617139,Cephalopod Media LLC,CEPHALOPOD MEDIA LLC,N,Nov,2018.0,1.083,Mountain States,2-99,ASO,Transp_Comms_Electric_Sanitary,1,NULL,NULL,0.199902694955259,DASO
OP-2019526,620237,"CETPA, Inc.","CETPA, Inc.",Y,Nov,2018.0,0.083,Arizona,2-99,Guaranteed Cost,Services,1,0.131484907481895,-0.045746,0.0797239989042282,GC
OP-2019528,609738,"Charley's Concrete Co., Ltd.","CHARLEY'S CONCRETE CO., LTD.",N,Nov,2018.0,4.083,Texas North,100-249,ASO,Manufacturing,1,NULL,NULL,0.124546950572071,DASO
OP-2019529,617061,"Charlotte Behavioral Health Care, Inc.","CHARLOTTE BEHAVIORAL HEALTH CARE, INC.",N,Nov,2018.0,1.083,Florida Tampa/Orlando,100-249,ASO,Services,1,NULL,NULL,0.322137903868718,DASO
OP-2019530,167397,"Advantage Benefits Company, LLC",ADVANTAGE BENEFITS COMPANY,Y,Dec,2018.0,18,Florida Tampa/Orlando,100-249,ASO,Services,1,NULL,NULL,0.128304724564658,DASO
OP-2019531,620211,Children and Adult Disability and Educational Services,Children and Adult Disability and Educational Services,Y,Nov,2018.0,0.083,Liberty Valley,250-500,Guaranteed Cost,Services,1,0.0603657645217797,0.02033,0.0819230005145073,GC
OP-2019538,617219,"CION Investment Group, LLC","CION Investment Group, LLC",N,Nov,2018.0,1.083,Arizona,2-99,Guaranteed Cost,Finance_Insur_RlEstate,1,0.399902508729082,-0.002862,0.3958959877491,GC
OP-2019551,614449,R. S. Crum & Company,R.S. CRUM & COMPANY,Y,Nov,2018.0,2.083,NY/NJ,2-99,ASO,Wholesale_Trade,1,NULL,NULL,0.303264206255984,DASO
OP-2019552,617389,Raas Infotek LLC,RAAS INFOTEK LLC,Y,Nov,2018.0,1.083,Liberty Valley,2-99,ASO,Services,1,NULL,NULL,0.137970892434353,DASO
